id,pmi_neardep,pmi_adjacent,spearman_allwords,spearman_dependents,dlg,wtembdep,ldep,lm,bkpsl,target
cf01.1.1,0.0,0.0,-0.06596577653376648,0.0,12.0,-2640.179508,-18.0,-3.055,-2.91699103,0
cf01.2.1,0.0,0.0,0.029324283226242302,0.0,-3.0,1295.231477,-26.0,5.043,2.853967274,1
cf01.3.1,0.5840000000000001,0.251,0.3432224895467285,0.0,9.0,-3330.87634,0.0,-3.384,-6.367884953,0
cf01.4.1,0.0,0.0,0.1251413812649317,-0.1000000000000002,-4.0,-2007.913042,0.0,-2.712,-2.731841718,1
cf01.6.1,0.0,0.0,0.3522702811467675,1.1102230246251565e-16,1.0,612.1313152,-44.0,0.9926,0.761620805,0
cf01.7.1,0.0,0.0,0.0,0.0,4.0,-1492.8477269999998,-19.0,-4.087,1.884577251,1
cf01.8.1,0.0,0.0,0.0,0.0,1.0,-1917.774148,3.0,-0.5539999999999999,-0.21145748,0
cf01.8.2,0.0,0.0,-0.0119133920186692,0.0,-1.0,-4167.906961,26.0,-3.929,-1.4447170130000002,1
cf01.8.3,0.0,0.0,0.0192031306122549,0.0,16.0,-6797.493484999999,-18.0,-8.952,-14.1477584,0
cf01.8.4,0.0,0.0,0.035815066231891984,0.0,1.0,-602.4481311000001,-17.0,1.038,1.345259264,1
cf01.11.1,0.386,0.731,0.06218581345686122,0.0,12.0,680.298446,-56.0,-2.7181,0.414755327,0
cf01.14.1,1.376,0.8220000000000001,0.11980049861514988,-0.4638168285219588,-8.0,4647.739679,-45.0,3.2086,-0.67803184,1
cf01.16.1,-0.93,-0.42100000000000004,-0.0017468838601303882,0.0909241209316635,0.0,-1374.0708960000002,22.0,-4.3338,-1.928383,0
cf01.16.2,0.0,0.0,0.0,0.0,0.0,219.5208694,-24.0,7.7585,0.99626375,1
cf01.16.3,0.0,0.0,0.002270949018169599,-0.181848241863327,0.0,41.94535619,3.0,-6.1785,-3.268392973,0
cf01.16.4,1.258,0.30400000000000005,0.024871058316826997,-0.3091420111676559,0.0,-510.7019019,-20.0,-0.8849,1.860055897,1
cf01.16.5,-0.93,-0.42100000000000004,-0.0029697025622215933,0.23640271442232508,0.0,-443.7420673,19.0,-5.0145,-3.674311384,0
cf01.20.1,0.0,0.0,-0.1449846508811038,0.6000000000000001,1.0,-727.6949357000001,1.0,-0.7234,4.505577978,1
cf01.26.1,0.0,0.0,0.3974308100484892,-0.006056195487942229,-12.0,1808.263992,17.0,1.2476,-0.071165257,0
cf01.28.1,0.0,0.0,0.022212982832138378,0.3999999999999999,5.0,70.52874396,-1.0,-0.996,-2.8937111860000004,1
cf01.30.1,0.0,0.0,0.0444883656159401,0.20000000000000007,-3.0,1035.174675,0.0,-2.2478,-3.814232075,0
cf01.31.1,0.0,0.0,0.2631432708019177,0.0,-18.0,8148.578017,-2.0,1.4980000000000002,5.30164818,1
